"WikiPlantaID"	"TAG_NUM"	"Family"	"Genus"	"Species"	"LOCAL"	"PosX"	"PosY"	"DAPultimo"	"DAPpom"	"STATUS"	"OBS"
"19317"	"1305"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 25"	"0.4"	"9.6"	"30"	""	"Viva"	""
"19318"	"758"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 25"	"0.9"	"9.8"	"60"	""	"Viva"	""
"19319"	"2084"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 25"	"0.2"	"21.1"	"34"	""	"Viva"	""
"19320"	"2147"	""	""	""	"Parcela 25"	"0.2"	"21.4"	"34"	""	"Viva"	""
"19321"	"1146"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 25"	"0.2"	"39.4"	"59"	""	"Viva"	""
"19322"	"1330"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 25"	"0.7"	"42.2"	"272; 36; 56"	""	"Viva"	""
"19323"	"1914"	"Lauraceae"	""	"Lauraceae"	"Parcela 25"	"0.2"	"45"	"155"	""	"Viva"	""
"19324"	"1875"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 24"	"0.4"	"3.3"	"76"	""	"Viva"	""
"19325"	"115"	"Sapotaceae"	""	"Sapotaceae"	"Parcela 24"	"0.5"	"18.6"	"57"	""	"Viva"	""
"19326"	"1793"	""	""	""	"Parcela 24"	"0.5"	"22.2"	"109"	""	"Viva"	""
"19327"	"675"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 24"	"0.8"	"25.9"	"33"	""	"Viva"	""
"19328"	"1895"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 24"	"0.7"	"26.3"	"60"	""	"Viva"	""
"19329"	"799"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 24"	"0.7"	"27.7"	"34"	""	"Viva"	""
"19330"	"1684"	"Pentaphylacaceae"	"Ternstroemia"	"Ternstroemia"	"Parcela 24"	"0.7"	"34.8"	"43"	""	"Viva"	""
"19331"	"1109"	"Fabaceae"	"Ormosia"	"Ormosia"	"Parcela 24"	"0.2"	"2"	"35"	""	"Viva"	""
"19332"	"831"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 24"	"0.2"	"15.5"	"225"	""	"Viva"	""
"19333"	"87"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 24"	"0.2"	"36"	"40"	""	"Viva"	""
"19334"	"16"	""	""	""	"Parcela 24"	"0"	"36.7"	"34"	""	"Viva"	""
"19335"	"1763"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Parcela 24"	"0.8"	"36.7"	"102"	""	"Viva"	""
"19336"	"436"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 24"	"0.8"	"39.7"	"30"	""	"Viva"	""
"19337"	"1446"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 24"	"0.6"	"48.4"	"40"	""	"Viva"	""
"19338"	"1595"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 24"	"0.5"	"49.2"	"36"	""	"Viva"	""
"19339"	"955"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 31"	"0.2"	"1.5"	"41"	""	"Viva"	""
"19340"	"836"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 31"	"0.2"	"3.7"	"30"	""	"Viva"	""
"19341"	"1216"	"Rubiaceae"	"Duroia"	"Duroia"	"Parcela 31"	"0.9"	"3.9"	"83"	""	"Viva"	""
"19342"	"1320"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 31"	"0.6"	"5.4"	"35"	""	"Viva"	""
"19343"	"1570"	"Lauraceae"	""	"Lauraceae"	"Parcela 31"	"0.4"	"13.4"	"67"	""	"Viva"	""
"19344"	"2446"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Parcela 31"	"0"	"26.8"	"45"	""	"Viva"	""
"19345"	"2292"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Parcela 31"	"0.7"	"29.6"	"48"	""	"Viva"	""
"19346"	"40"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 31"	"0.6"	"31.2"	"52"	""	"Viva"	""
"19347"	"304"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 31"	"0.9"	"31.4"	"165"	""	"Viva"	""
"19348"	"1890"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 31"	"0.1"	"49.1"	"51"	""	"Viva"	""
"19349"	"143"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 31"	"0.8"	"48.5"	"161"	""	"Viva"	""
"19350"	"986"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 31"	"3.7"	"1.4"	"242"	""	"Viva"	""
"19351"	"858"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 32"	"0.1"	"1.5"	"27"	""	"Viva"	""
"19352"	"124"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 32"	"0.9"	"2.7"	"32"	""	"Viva"	""
"19353"	"1072"	"Arecaceae"	"Socratea"	"Socratea exorrhiza"	"Parcela 32"	"0.6"	"4.2"	"42"	""	"Viva"	""
"19354"	"197"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 32"	"0.8"	"5.7"	"66"	""	"Viva"	""
"19355"	"2015"	"Burseraceae"	"Protium"	"Protium"	"Parcela 32"	"0.4"	"11.1"	"48"	""	"Viva"	""
"19356"	"179"	"Burseraceae"	"Protium"	"Protium"	"Parcela 32"	"0.3"	"16.8"	"46"	""	"Viva"	""
"19357"	"325"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 32"	"0.4"	"16.8"	"100"	""	"Viva"	""
"19358"	"1869"	"Clusiaceae"	"Tovomita"	"Tovomita"	"Parcela 32"	"0"	"22.5"	"28"	""	"Viva"	""
"19359"	"2007"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 32"	"0.5"	"24"	"137"	""	"Viva"	""
"19360"	"392"	"Sapotaceae"	"Micropholis"	"Micropholis"	"Parcela 32"	"0.8"	"24.6"	"33"	""	"Viva"	""
"19361"	"159"	"Malvaceae"	""	"Malvaceae"	"Parcela 32"	"0.2"	"27.6"	"29"	""	"Viva"	""
"19362"	"1730"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 32"	"0.5"	"27.6"	"147"	""	"Viva"	""
"19363"	"1983"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 32"	"1"	"34.7"	"54"	""	"Viva"	""
"19364"	"63"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 32"	"0.5"	"37.9"	"57"	""	"Viva"	""
"19365"	"253"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 32"	"0.5"	"46.5"	"60"	""	"Viva"	""
"19366"	"1731"	"Malvaceae"	"Catostemma"	"Catostemma"	"Parcela 32"	"5"	"36.9"	"231"	""	"Viva"	""
"19367"	"1852"	"Malvaceae"	"Catostemma"	"Catostemma"	"Parcela 32"	"0.5"	"29.3"	"225"	""	"Viva"	""
"19368"	"2183"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 32"	"0.8"	"25.8"	"26"	""	"Viva"	""
"19369"	"440"	"Elaeocarpaceae"	"Sloanea"	"Sloanea"	"Parcela 32"	"0.3"	"46.4"	"25"	""	"Viva"	""
"19370"	"1665"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 33"	"0.7"	"1.9"	"77"	""	"Viva"	""
"19371"	"1621"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 33"	"0.5"	"6.9"	"27"	""	"Viva"	""
"19372"	"2299"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 33"	"0.6"	"11.7"	"85"	""	"Viva"	""
"19373"	"2403"	"Humiriaceae"	"Vantanea"	"Vantanea"	"Parcela 33"	"0"	"12.5"	"43"	""	"Viva"	""
"19374"	"1986"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 33"	"0.6"	"14.4"	"38"	""	"Viva"	""
"19375"	"73"	"Lecythidaceae"	"Eschweilera"	"Eschweilera"	"Parcela 33"	"0.1"	"15.2"	"31"	""	"Viva"	""
"19376"	"927"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 33"	"0.3"	"28.8"	"56"	""	"Viva"	""
"19377"	"1116"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 33"	"0.5"	"16.3"	"47"	""	"Viva"	""
"19378"	"756"	"Euphorbiaceae"	""	"Euphorbiaceae"	"Parcela 33"	"0.7"	"29.3"	"25"	""	"Viva"	""
"19379"	"1943"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 33"	"0.3"	"22.6"	"27"	""	"Viva"	""
"19380"	"1859"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 33"	"0"	"22.6"	"27"	""	"Viva"	""
"19381"	"606"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 33"	"0.8"	"23.7"	"41"	""	"Viva"	""
"19382"	"1393"	"Burseraceae"	"Protium"	"Protium"	"Parcela 33"	"0.5"	"23.7"	"26"	""	"Viva"	""
"19383"	"403"	"Burseraceae"	"Protium"	"Protium"	"Parcela 33"	"0.5"	"31.4"	"51"	""	"Viva"	""
"19384"	"2578"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 33"	"0.1"	"35.9"	"77"	""	"Viva"	""
"19385"	"168"	"Meliaceae"	""	"Meliaceae"	"Parcela 33"	"0"	"47.9"	"34"	""	"Viva"	""
"19386"	"559"	"Burseraceae"	"Protium"	"Protium"	"Parcela 33"	"0.3"	"47.1"	"79"	""	"Viva"	""
"19387"	"1593"	"Annonaceae"	"Xylopia"	"Xylopia"	"Parcela 33"	"0.5"	"47.8"	"57"	""	"Viva"	""
"19388"	"829"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 27"	"0.5"	"7.2"	"27"	""	"Viva"	""
"19389"	"491"	""	""	""	"Parcela 27"	"0.8"	"9.7"	"41"	""	"Viva"	""
"19390"	"2630"	"Fabaceae"	"Inga"	"Inga"	"Parcela 27"	"0.4"	"12.4"	"42"	""	"Viva"	""
"19391"	"859"	"Fabaceae"	"Parkia"	"Parkia igneiflora"	"Parcela 27"	"0.6"	"11.2"	"75"	""	"Viva"	""
"19392"	"432"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 27"	"0.3"	"24.6"	"38"	""	"Viva"	""
"19393"	"1028"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 27"	"0.7"	"13.4"	"25"	""	"Viva"	""
"19394"	"51"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Parcela 27"	"0.1"	"16.4"	"115"	""	"Viva"	""
"19395"	"52"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 27"	"0.5"	"16.8"	"34"	""	"Viva"	""
"19396"	"2392"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 27"	"0.7"	"18.2"	"29"	""	"Viva"	""
"19397"	"1105"	"Fabaceae"	"Inga"	"Inga"	"Parcela 27"	"0.2"	"19.2"	"39"	""	"Viva"	""
"19398"	"1919"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 27"	"0.3"	"28.1"	"134"	""	"Viva"	""
"19399"	"2583"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 27"	"0.9"	"27.8"	"50"	""	"Viva"	""
"19400"	"1224"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 27"	"0.7"	"41.1"	"34"	""	"Viva"	""
"19401"	"335"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 27"	"0.4"	"38.3"	"63"	""	"Viva"	""
"19402"	"1279"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 27"	"0.1"	"43.8"	"204"	""	"Viva"	""
"19403"	"1529"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 23"	"0.7"	"3.2"	"103"	""	"Viva"	""
"19404"	"249"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 23"	"0.2"	"7.3"	"80"	""	"Viva"	""
"19405"	"2476"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 23"	"0.1"	"11"	"59"	""	"Viva"	""
"19406"	"455"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 23"	"0.8"	"11"	"180"	""	"Viva"	""
"19407"	"744"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 23"	"0"	"13.7"	"48"	""	"Viva"	""
"19408"	"2066"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 23"	"0.4"	"24.3"	"26"	""	"Viva"	""
"19409"	"2405"	"Fabaceae"	"Inga"	"Inga"	"Parcela 34"	"0"	"2.3"	"48"	""	"Viva"	""
"19410"	"1444"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 34"	"0"	"2.9"	"36; 32"	""	"Viva"	""
"19411"	"351"	"Icacinaceae"	""	"Icacinaceae"	"Parcela 34"	"0.8"	"4.7"	"140; 87"	""	"Viva"	""
"19412"	"1518"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 34"	"0.9"	"6"	"27"	""	"Viva"	""
"19413"	"2043"	"Rubiaceae"	"Gleasonia"	"Gleasonia"	"Parcela 34"	"0.9"	"6.2"	"48"	""	"Viva"	""
"19414"	"735"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum sanguinolentum"	"Parcela 34"	"0.6"	"6.8"	"65"	""	"Viva"	""
"19415"	"897"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 34"	"0.1"	"7.4"	"470"	""	"Viva"	""
"19416"	"1232"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 34"	"0.9"	"11.5"	"37"	""	"Viva"	""
"19417"	"357"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 34"	"0.5"	"12.4"	"88"	""	"Viva"	""
"19418"	"1638"	"Apocynaceae"	"Macoubea"	"Macoubea"	"Parcela 34"	"0.7"	"16"	"65"	""	"Viva"	""
"19419"	"1099"	"Burseraceae"	"Protium"	"Protium"	"Parcela 34"	"0"	"19.8"	"74"	""	"Viva"	""
"19420"	"2241"	"Burseraceae"	"Protium"	"Protium"	"Parcela 34"	"0.7"	"23"	"35"	""	"Viva"	""
"19421"	"1289"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 34"	"0.5"	"43.8"	"239"	""	"Viva"	""
"19422"	"1291"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 34"	"0.1"	"28.7"	"31"	""	"Viva"	""
"19423"	"2267"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 34"	"0.7"	"32.2"	"54"	""	"Viva"	""
"19424"	"1425"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 34"	"0.1"	"37.9"	"25"	""	"Viva"	""
"19425"	"1489"	"Dilleniaceae"	"Doliocarpus"	"Doliocarpus"	"Parcela 34"	"0"	"39.8"	"69; 58"	""	"Viva"	""
"19426"	"1402"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 35"	"0.3"	"3.9"	"66"	""	"Viva"	""
"19427"	"2314"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 35"	"0.7"	"5"	"48"	""	"Viva"	""
"19428"	"1045"	"Burseraceae"	"Protium"	"Protium"	"Parcela 35"	"0.6"	"18.8"	"51"	""	"Viva"	""
"19429"	"2440"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 35"	"0.2"	"26.6"	"26"	""	"Viva"	""
"19430"	"1735"	"Ochnaceae"	"Ouratea"	"Ouratea"	"Parcela 35"	"0.2"	"33.2"	"30"	""	"Viva"	""
"19431"	"1571"	"Icacinaceae"	""	"Icacinaceae"	"Parcela 35"	"0.6"	"33.7"	"42"	""	"Viva"	""
"19432"	"2349"	"Clusiaceae"	"Calophyllum"	"Calophyllum"	"Parcela 35"	"0"	"35.6"	"43"	""	"Viva"	""
"19433"	"775"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 35"	"0.7"	"35.9"	"68"	""	"Viva"	""
"19434"	"42"	""	""	""	"Parcela 35"	"0.3"	"39.4"	"60"	""	"Viva"	""
"19435"	"579"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 35"	"0"	"49.9"	"50"	""	"Viva"	""
"19436"	"1487"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 35"	"0.6"	"45.1"	"130"	""	"Viva"	""
"19437"	"1632"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 36"	"0.4"	"15.5"	"40; 43"	""	"Viva"	""
"19438"	"2554"	"Fabaceae"	"Parkia"	"Parkia"	"Parcela 36"	"0.2"	"29.7"	"29"	""	"Viva"	""
"19439"	"1968"	"Clusiaceae"	"Tovomita"	"Tovomita"	"Parcela 36"	"0.5"	"37"	"30"	""	"Viva"	""
"19440"	"1132"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 36"	"0.7"	"31.6"	"26"	""	"Viva"	""
"19441"	"2096"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 36"	"0.2"	"45.2"	"146"	""	"Viva"	""
"19442"	"2455"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 37"	"0.5"	"3.5"	"110"	""	"Viva"	""
"19443"	"489"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 37"	"0"	"6.3"	"28"	""	"Viva"	""
"19444"	"1219"	"Malpighiaceae"	""	"Malpighiaceae"	"Parcela 37"	"0.7"	"9.5"	"40"	""	"Viva"	""
"19445"	"525"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 37"	"0.2"	"13.7"	"30"	""	"Viva"	""
"19446"	"1841"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 37"	"0.8"	"29.3"	"55"	""	"Viva"	""
"19447"	"1502"	"Sapindaceae"	""	"Sapindaceae"	"Parcela 37"	"0"	"31.6"	"55"	""	"Viva"	""
"19448"	"1465"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 37"	"0.8"	"31.3"	"38"	""	"Viva"	""
"19449"	"386"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Parcela 37"	"0.2"	"33.3"	"33"	""	"Viva"	""
"19450"	"2111"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 37"	"0.7"	"46.5"	"45"	""	"Viva"	""
"19451"	"195"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 36"	"0.3"	"11.1"	"25"	""	"Viva"	""
"19452"	"2542"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Parcela 38"	"0"	"0"	"93"	""	"Viva"	""
"19453"	"39"	"Fabaceae"	"Andira"	"Andira micrantha"	"Parcela 38"	"0.3"	"0"	"51"	""	"Viva"	""
"19454"	"783"	"Sapotaceae"	"Pouteria"	"Pouteria"	"Parcela 38"	"0.3"	"5.9"	"25"	""	"Viva"	""
"19455"	"1020"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 38"	"0"	"9.2"	"39"	""	"Viva"	""
"19456"	"2465"	"Annonaceae"	"Guatteria"	"Guatteria"	"Parcela 38"	"0"	"10.4"	"99"	""	"Viva"	""
"19457"	"1242"	"Burseraceae"	"Protium"	"Protium"	"Parcela 38"	"0.2"	"13.3"	"37"	""	"Viva"	""
"19458"	"241"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 38"	"0.1"	"14.6"	"41"	""	"Viva"	""
"19459"	"2487"	"Sapotaceae"	"Micropholis"	"Micropholis"	"Parcela 38"	"0"	"18.7"	"25"	""	"Viva"	""
"19460"	"1417"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 38"	"0.8"	"19"	"28"	""	"Viva"	""
"19461"	"884"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 38"	"0.2"	"20.3"	"25"	""	"Viva"	""
"19462"	"1745"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 38"	"0.7"	"24.4"	"38"	""	"Viva"	""
"19463"	"2016"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 39"	"0.2"	"3"	"58"	""	"Viva"	""
"19464"	"1495"	"Rubiaceae"	""	"Rubiaceae"	"Parcela 39"	"0.3"	"3.9"	"118"	""	"Viva"	""
"19465"	"1171"	"Burseraceae"	"Protium"	"Protium"	"Parcela 39"	"0.8"	"5.9"	"51"	""	"Viva"	""
"19466"	"2569"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Parcela 39"	"0.3"	"7.1"	"25"	""	"Viva"	""
"19467"	"2608"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Parcela 39"	"0.2"	"8.5"	"25"	""	"Viva"	""
"19468"	"1338"	"Clusiaceae"	"Moronobea"	"Moronobea"	"Parcela 39"	"0.6"	"24.1"	"30"	""	"Viva"	""
"19469"	"1945"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 39"	"0.5"	"26"	"27"	""	"Viva"	""
"19470"	"163"	"Lauraceae"	"Endlicheria"	"Endlicheria"	"Parcela 39"	"0.8"	"27.5"	"43"	""	"Viva"	""
"19471"	"933"	"Fabaceae"	"Inga"	"Inga"	"Parcela 39"	"0.7"	"35.2"	"41"	""	"Viva"	""
"19472"	"2595"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 39"	"0.5"	"36.3"	"66"	""	"Viva"	""
"19473"	"1455"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 39"	"0"	"37.7"	"68"	""	"Viva"	""
"19474"	"2089"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 39"	"0.5"	"38.5"	"100"	""	"Viva"	""
"19475"	"791"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 39"	"0.8"	"39.5"	"25"	""	"Viva"	""
"19476"	"2449"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 39"	"0.8"	"48.4"	"25"	""	"Viva"	""
"19477"	"1620"	"Rubiaceae"	"Capirona"	"Capirona"	"Parcela 40"	"0.7"	"7.2"	"174"	""	"Viva"	""
"19478"	"1457"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 40"	"0.7"	"11.2"	"45"	""	"Viva"	""
"19479"	"1318"	"Myristicaceae"	""	"Myristicaceae"	"Parcela 40"	"0.8"	"12.7"	"195"	""	"Viva"	""
"19480"	"283"	"Lamiaceae"	"Vitex"	"Vitex triflora"	"Parcela 40"	"0.6"	"13.3"	"62"	""	"Viva"	""
"19481"	"320"	"Clusiaceae"	""	"Clusiaceae"	"Parcela 40"	"0.7"	"19.5"	"132"	""	"Viva"	""
"19482"	"1222"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 40"	"0.7"	"21.9"	"46"	""	"Viva"	""
"19483"	"1486"	"Malvaceae"	"Pachira"	"Pachira"	"Parcela 40"	"0.5"	"28.6"	"40"	""	"Viva"	""
"19484"	"2427"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Parcela 40"	"0.4"	"33.5"	"70"	""	"Viva"	""
"19485"	"2610"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 40"	"0.8"	"35.5"	"35"	""	"Viva"	""
"19486"	"841"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 40"	"0.8"	"42.9"	"32"	""	"Viva"	""
"19487"	"1783"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 41"	"0.3"	"0.5"	"32"	""	"Viva"	""
"19488"	"931"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 41"	"0.5"	"0.8"	"52"	""	"Viva"	""
"19489"	"2480"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 41"	"0.8"	"4.3"	"50"	""	"Viva"	""
"19490"	"140"	""	""	""	"Parcela 41"	"0.2"	"12.3"	"27"	""	"Viva"	""
"19491"	"131"	"Sapotaceae"	"Manilkara"	"Manilkara"	"Parcela 41"	"0.6"	"14.6"	"27"	""	"Viva"	""
"19492"	"557"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 41"	"0.6"	"20.1"	"36"	""	"Viva"	""
"19493"	"1228"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 41"	"0.4"	"29.1"	"32"	""	"Viva"	""
"19494"	"5"	"Apocynaceae"	""	"Apocynaceae"	"Parcela 41"	"0.7"	"28.8"	"30"	""	"Viva"	""
"19495"	"1528"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 41"	"0.2"	"33.5"	"39"	""	"Viva"	""
"19496"	"1863"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 41"	"0.7"	"42.5"	"85"	""	"Viva"	""
"19497"	"794"	"Chrysobalanaceae"	"Licania"	"Licania"	"Parcela 41"	"0.5"	"3.1"	"56"	""	"Viva"	""
"19498"	"1556"	"Humiriaceae"	""	"Humiriaceae"	"Parcela 42"	"0.2"	"0"	"64"	""	"Viva"	""
"19499"	"1138"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Parcela 42"	"0"	"4.2"	"33"	""	"Viva"	""
"19500"	"2037"	"Myrtaceae"	""	"Myrtaceae"	"Parcela 42"	"0.6"	"9.3"	"44"	""	"Viva"	""
"19501"	"1727"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 42"	"0.8"	"14.7"	"25"	""	"Viva"	""
"19502"	"582"	"Sapotaceae"	"Ecclinusa"	"Ecclinusa"	"Parcela 42"	"0.8"	"25.8"	"74"	""	"Viva"	""
"19503"	"1981"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Parcela 42"	"0"	"44.9"	"47"	""	"Viva"	""
"19504"	"203"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Parcela 42"	"0.9"	"45"	"41"	""	"Viva"	""
"19505"	"979"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 42"	"0.9"	"45.2"	"44"	""	"Viva"	""
"19506"	"125"	"Lauraceae"	"Ocotea"	"Ocotea"	"Parcela 42"	"5"	"5.3"	"365"	""	"Viva"	""
"19507"	"2155"	"Burseraceae"	"Protium"	"Protium"	"Parcela 42"	"0.6"	"8"	"68"	""	"Viva"	""
"19508"	"2161"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 42"	"0.7"	"10"	"35"	""	"Viva"	""
"19509"	"2202"	"Burseraceae"	"Protium"	"Protium"	"Parcela 42"	"0.6"	"31.4"	"73"	""	"Viva"	""
"19510"	"11"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Parcela 43"	"0.3"	"13.8"	"38"	""	"Viva"	""
"19511"	"861"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Parcela 43"	"0.3"	"16.8"	"32"	""	"Viva"	""
"19512"	"1007"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Parcela 43"	"0.7"	"23"	"88"	""	"Viva"	""
"19513"	"551"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Parcela 43"	"0.1"	"41.5"	"58"	""	"Viva"	""
"19514"	"1836"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Parcela 43"	"0.3"	"46.8"	"138; 60"	""	"Viva"	""
"19515"	"745"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Parcela 43"	"0.5"	"47.4"	"36"	""	"Viva"	""
"19516"	"393"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Parcela 44"	"0.7"	"4.7"	"37"	""	"Viva"	""
