"WikiMonitoramentoID"	"WikiPlantaID"	"TAG_NUM"	"FAMILIA"	"GENERO"	"NOME"	"HABITO"	"COUNTRY"	"PROVINCE"	"MUNICIPIO"	"GAZETTEER"	"PAR_GAZ_SPEC"	"PAR_GAZ_DIMx"	"PAR_GAZ_DIMy"	"GAZETTEER_SPEC"	"GAZ_DIMx"	"GAZ_DIMy"	"GAZ_Startx"	"GAZ_Starty"	"POS_X"	"POS_Y"	"POS_LADO"	"POS_REF"	"POS_DIST"	"POS_ANGULO"	"HABITAT_CLASSE"	"CensoNome"	"DATA_OBS"	"TRAIT_NOME"	"UNIDADE_MEDIDA"	"DAP_1"	"DAP_2"	"DAP_3"	"DAP_4"	"DAP_5"	"DAP_6"	"DAP_7"	"DAP_8"	"DAP_9"	"CO_DAP_POM"
"48236"	"4443"	"28901"	"Rubiaceae"	"Duroia"	"Duroia nitida"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"18.35"	"2"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49961"	"5072"	"29127"	"Rubiaceae"	"Morinda"	"Morinda cf. tenuiflora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"1.7"	"5.53"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"HA_DAP"	"mm"	"128.4"	""	""	""	""	""	""	""	""	""
"49962"	"5072"	"29127"	"Rubiaceae"	"Morinda"	"Morinda cf. tenuiflora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"1.7"	"5.53"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49629"	"4985"	"29131"	"Myrtaceae"	"Myrcia"	"Myrcia cf. cuprea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"110"	"12.02"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"127.2"	""	""	""	""	""	""	""	""	""
"49630"	"4985"	"29131"	"Myrtaceae"	"Myrcia"	"Myrcia cf. cuprea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"110"	"12.02"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48975"	"4763"	"29132"	"Annonaceae"	"Annona"	"Annona cf. densicoma"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"184.22"	"1.07"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"HA_DAP"	"mm"	"152.5"	""	""	""	""	""	""	""	""	""
"48976"	"4763"	"29132"	"Annonaceae"	"Annona"	"Annona cf. densicoma"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"184.22"	"1.07"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"50089"	"5104"	"29135"	"Arecaceae"	"Euterpe"	"Euterpe cf. precatoria"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"99.5"	"4.67"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"HA_DAP"	"mm"	"280.7"	""	""	""	""	""	""	""	""	""
"50090"	"5104"	"29135"	"Arecaceae"	"Euterpe"	"Euterpe cf. precatoria"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"99.5"	"4.67"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49427"	"4934"	"29177"	"Myrtaceae"	"Myrcia"	"Myrcia cf. cuprea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"172.73"	"3.58"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"132.5"	""	""	""	""	""	""	""	""	""
"49428"	"4934"	"29177"	"Myrtaceae"	"Myrcia"	"Myrcia cf. cuprea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"172.73"	"3.58"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48537"	"4575"	"29204"	"Chrysobalanaceae"	"Licania"	"Licania kunthiana"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"92.34"	"1.81"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"HA_DAP"	"mm"	"143.6"	""	""	""	""	""	""	""	""	""
"48538"	"4575"	"29204"	"Chrysobalanaceae"	"Licania"	"Licania kunthiana"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"92.34"	"1.81"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48620"	"4608"	"29208"	"Vochysiaceae"	"Ruizterania"	"Ruizterania retusa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"115.2"	"2.6"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48619"	"4608"	"29208"	"Vochysiaceae"	"Ruizterania"	"Ruizterania retusa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"115.2"	"2.6"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"HA_DAP"	"mm"	"169.4"	""	""	""	""	""	""	""	""	""
"49420"	"4932"	"29233"	"Moraceae"	"Maquira"	"Maquira coriacea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"174.49"	"8.95"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"4.35"
"49419"	"4932"	"29233"	"Moraceae"	"Maquira"	"Maquira coriacea"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"174.49"	"8.95"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"231.6"	"205.1"	""	""	""	""	""	""	""	""
"50329"	"5165"	"29329"	"Peraceae"	"Chaetocarpus"	"Chaetocarpus schomburgkianus"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"144.49"	"19.56"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"HA_DAP"	"mm"	"485.3"	""	""	""	""	""	""	""	""	""
"50330"	"5165"	"29329"	"Peraceae"	"Chaetocarpus"	"Chaetocarpus schomburgkianus"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"144.49"	"19.56"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49762"	"5019"	"29355"	"Apocynaceae"	"Himatanthus"	"Himatanthus bracteatus"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"66.86"	"11.53"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49761"	"5019"	"29355"	"Apocynaceae"	"Himatanthus"	"Himatanthus bracteatus"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"66.86"	"11.53"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"255.8"	""	""	""	""	""	""	""	""	""
"49805"	"5030"	"29376"	"Myristicaceae"	"Virola"	"Virola cf. surinamensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"46.2"	"7.36"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"112.3"	""	""	""	""	""	""	""	""	""
"49806"	"5030"	"29376"	"Myristicaceae"	"Virola"	"Virola cf. surinamensis"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"46.2"	"7.36"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49321"	"4907"	"29389"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"219.65"	"5.78"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"HA_DAP"	"mm"	"156.7"	""	""	""	""	""	""	""	""	""
"49322"	"4907"	"29389"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"219.65"	"5.78"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48479"	"4550"	"29453"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"78.4"	"3.52"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"HA_DAP"	"mm"	"199.6"	""	""	""	""	""	""	""	""	""
"48480"	"4550"	"29453"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"78.4"	"3.52"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-15"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49468"	"4944"	"29529"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"166.01"	"2.78"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49467"	"4944"	"29529"	"Chrysobalanaceae"	"Licania"	"Licania micrantha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"166.01"	"2.78"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"175.1"	""	""	""	""	""	""	""	""	""
"50231"	"5140"	"29541"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"199.7"	"5.03"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"HA_DAP"	"mm"	"104.6"	""	""	""	""	""	""	""	""	""
"50232"	"5140"	"29541"	""	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"199.7"	"5.03"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49705"	"5005"	"29549"	"Chrysobalanaceae"	"Hirtella"	"Hirtella physophora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"79.45"	"3.98"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"238.9"	""	""	""	""	""	""	""	""	""
"49706"	"5005"	"29549"	"Chrysobalanaceae"	"Hirtella"	"Hirtella physophora"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"79.45"	"3.98"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49864"	"5046"	"29582"	"Chrysobalanaceae"	"Licania"	"Licania heteromorpha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"26.16"	"11.33"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49863"	"5046"	"29582"	"Chrysobalanaceae"	"Licania"	"Licania heteromorpha"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"26.16"	"11.33"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"156.6"	""	""	""	""	""	""	""	""	""
"50317"	"5162"	"29608"	"Lecythidaceae"	"Eschweilera"	"Eschweilera sp.1"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"211.7"	"17.04"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"HA_DAP"	"mm"	"454.5"	"386.6"	""	""	""	""	""	""	""	""
"50318"	"5162"	"29608"	"Lecythidaceae"	"Eschweilera"	"Eschweilera sp.1"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"211.7"	"17.04"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"4"
"37267"	"146"	"29609"	"Chrysobalanaceae"	"Licania"	"Licania kunthiana"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"138.08"	"1.87"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"HA_DAP"	"mm"	"109.6"	""	""	""	""	""	""	""	""	""
"37268"	"146"	"29609"	"Chrysobalanaceae"	"Licania"	"Licania kunthiana"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"138.08"	"1.87"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"37341"	"178"	"29629"	"Rubiaceae"	"Duroia"	"Duroia nitida"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"101.34"	"9.05"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"104"	""	""	""	""	""	""	""	""	""
"37342"	"178"	"29629"	"Rubiaceae"	"Duroia"	"Duroia nitida"	"palmeira"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"101.34"	"9.05"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"50401"	"5183"	"29635"	"Lecythidaceae"	"Lecythis"	"Lecythis corrugata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"176"	"18.22"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"HA_DAP"	"mm"	"408.5"	""	""	""	""	""	""	""	""	""
"50402"	"5183"	"29635"	"Lecythidaceae"	"Lecythis"	"Lecythis corrugata"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"176"	"18.22"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-18"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"48857"	"4711"	"29888"	"Lauraceae"	"Endlicheria"	"Endlicheria arenosa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"166.51"	"4.1"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"HA_DAP"	"mm"	"107.7"	""	""	""	""	""	""	""	""	""
"48858"	"4711"	"29888"	"Lauraceae"	"Endlicheria"	"Endlicheria arenosa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"166.51"	"4.1"	"E"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-16"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49644"	"4989"	"29894"	"Chrysobalanaceae"	"Exellodendron"	"Exellodendron coriaceum"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"105.65"	"8.3"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49643"	"4989"	"29894"	"Chrysobalanaceae"	"Exellodendron"	"Exellodendron coriaceum"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"105.65"	"8.3"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"185.6"	""	""	""	""	""	""	""	""	""
"49548"	"4964"	"30043"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"140.2"	"3.4"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.6"
"49547"	"4964"	"30043"	"Rubiaceae"	"Platycarpum"	"Platycarpum egleri"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"140.2"	"3.4"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"306.2"	""	""	""	""	""	""	""	""	""
"49580"	"4972"	"30046"	"Rubiaceae"	"Faramea"	"Faramea corymbosa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"126.87"	"11.64"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"CO_DAP_POM"	""	""	""	""	""	""	""	""	""	""	"1.3"
"49579"	"4972"	"30046"	"Rubiaceae"	"Faramea"	"Faramea corymbosa"	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"126.87"	"11.64"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"106.3"	""	""	""	""	""	""	""	""	""
"49373"	"4920"	"30102"	"Polygonaceae"	""	""	"árvore"	"Brasil"	"Roraima"	"Caracaraí"	"Parque Nacional Viruá - GRID PPBIO - Parcela L02-4500"	"GRID PPBIO"	"0"	"0"	"Parcela L02-4500"	"250"	"40"	"0"	"0"	"196.3"	"11.39"	"d"	""	"0"	"0"	"Campinarana. Campinarana Florestada. Inundável"	"Censo00_Area1"	"2003-02-17"	"HA_DAP"	"mm"	"199"	""	""	""	""	""	""	""	""	""
