"WikiPlantaID"	"PlantaTag"	"Family"	"Genus"	"Species"	"LocalPai"	"LocalPai_DIMx"	"LocalPai_DIMy"	"Local"	"Local_DIMx"	"Local_DIMy"	"Local_Startx"	"Local_Starty"	"PlantaPos_X"	"PlantaPos_Y"	"PlantaPos_LADO"	"TraitName"	"TraitVariation"	"TraitVariationUNIT"	"TraitVariationDATE"	"CensoNome"
"19641"	"1637"	""	""	""	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"0.2"	"44"	"E"	"Altura"	"5"	"m"	"2016-05-22"	"Censo00_Area2"
"19642"	"1476"	"Burseraceae"	"Protium"	"Protium"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0.2"	"13.8"	"D"	"DAP"	"30"	"mm"	"2016-05-22"	"Censo00_Area2"
"19642"	"1476"	"Burseraceae"	"Protium"	"Protium"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0.2"	"13.8"	"D"	"Altura"	"3"	"m"	"2016-05-22"	"Censo00_Area2"
"19643"	"716"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0.8"	"23.7"	"D"	"DAP"	"54"	"mm"	"2016-05-22"	"Censo00_Area2"
"19643"	"716"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 4"	"100"	"500"	"Parcela 48"	"10"	"50"	"0"	"0"	"0.8"	"23.7"	"D"	"Altura"	"8"	"m"	"2016-05-22"	"Censo00_Area2"
"19644"	"701"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum sanguinolentum"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.6"	"10.3"	"E"	"DAP"	"32"	"mm"	"2016-05-22"	"Censo00_Area2"
"19644"	"701"	"Sapotaceae"	"Chrysophyllum"	"Chrysophyllum sanguinolentum"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.6"	"10.3"	"E"	"Altura"	"3"	"m"	"2016-05-22"	"Censo00_Area2"
"19645"	"2541"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.3"	"10.8"	"D"	"DAP"	"38"	"mm"	"2016-05-22"	"Censo00_Area2"
"19645"	"2541"	"Arecaceae"	"Mauritiella"	"Mauritiella aculeata"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.3"	"10.8"	"D"	"Altura"	"3"	"m"	"2016-05-22"	"Censo00_Area2"
"19646"	"747"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.4"	"18.1"	"D"	"DAP"	"40"	"mm"	"2016-05-22"	"Censo00_Area2"
"19646"	"747"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.4"	"18.1"	"D"	"Altura"	"5"	"m"	"2016-05-22"	"Censo00_Area2"
"19647"	"1053"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.6"	"20.1"	"D"	"DAP"	"31"	"mm"	"2016-05-22"	"Censo00_Area2"
"19647"	"1053"	"Dichapetalaceae"	"Tapura"	"Tapura"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.6"	"20.1"	"D"	"Altura"	"3"	"m"	"2016-05-22"	"Censo00_Area2"
"19648"	"2530"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.2"	"24"	"D"	"DAP"	"53"	"mm"	"2016-05-22"	"Censo00_Area2"
"19648"	"2530"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.2"	"24"	"D"	"Altura"	"6"	"m"	"2016-05-22"	"Censo00_Area2"
"19649"	"1013"	"Vochysiaceae"	""	"Vochysiaceae"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.2"	"26.1"	"E"	"DAP"	"28"	"mm"	"2016-05-22"	"Censo00_Area2"
"19649"	"1013"	"Vochysiaceae"	""	"Vochysiaceae"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.2"	"26.1"	"E"	"Altura"	"2"	"m"	"2016-05-22"	"Censo00_Area2"
"19650"	"309"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.6"	"30.4"	"E"	"DAP"	"30"	"mm"	"2016-05-22"	"Censo00_Area2"
"19650"	"309"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.6"	"30.4"	"E"	"Altura"	"3"	"m"	"2016-05-22"	"Censo00_Area2"
"19651"	"2529"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.2"	"31.7"	"D"	"DAP"	"38"	"mm"	"2016-05-22"	"Censo00_Area2"
"19651"	"2529"	"Apocynaceae"	"Aspidosperma"	"Aspidosperma"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.2"	"31.7"	"D"	"Altura"	"4"	"m"	"2016-05-22"	"Censo00_Area2"
"19652"	"1538"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0"	"31.7"	"E"	"DAP"	"47"	"mm"	"2016-05-22"	"Censo00_Area2"
"19652"	"1538"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0"	"31.7"	"E"	"Altura"	"5"	"m"	"2016-05-22"	"Censo00_Area2"
"19653"	"338"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.3"	"34.8"	"D"	"DAP"	"37"	"mm"	"2016-05-22"	"Censo00_Area2"
"19653"	"338"	"Sapotaceae"	"Pradosia"	"Pradosia"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0.3"	"34.8"	"D"	"Altura"	"3"	"m"	"2016-05-22"	"Censo00_Area2"
"19654"	"982"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0"	"34.8"	"E"	"DAP"	"32"	"mm"	"2016-05-22"	"Censo00_Area2"
"19654"	"982"	"Malvaceae"	"Pachira"	"Pachira"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0"	"34.8"	"E"	"Altura"	"2"	"m"	"2016-05-22"	"Censo00_Area2"
"19655"	"1473"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0"	"39.3"	"E"	"DAP"	"65"	"mm"	"2016-05-22"	"Censo00_Area2"
"19655"	"1473"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 4"	"100"	"500"	"Parcela 49"	"10"	"50"	"0"	"0"	"0"	"39.3"	"E"	"Altura"	"4"	"m"	"2016-05-22"	"Censo00_Area2"
"19656"	"1130"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.2"	"14.3"	"E"	"DAP"	"36"	"mm"	"2016-05-23"	"Censo00_Area2"
"19656"	"1130"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.2"	"14.3"	"E"	"Altura"	"3"	"m"	"2016-05-23"	"Censo00_Area2"
"19657"	"100"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0"	"19.3"	"E"	"DAP"	"50"	"mm"	"2016-05-23"	"Censo00_Area2"
"19657"	"100"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0"	"19.3"	"E"	"Altura"	"5"	"m"	"2016-05-23"	"Censo00_Area2"
"19658"	"688"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.9"	"23.3"	"E"	"DAP"	"36"	"mm"	"2016-05-23"	"Censo00_Area2"
"19658"	"688"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.9"	"23.3"	"E"	"Altura"	"3"	"m"	"2016-05-23"	"Censo00_Area2"
"19659"	"218"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.4"	"42.9"	"D"	"DAP"	"38"	"mm"	"2016-05-23"	"Censo00_Area2"
"19659"	"218"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.4"	"42.9"	"D"	"Altura"	"4"	"m"	"2016-05-23"	"Censo00_Area2"
"19660"	"2467"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"0"	"35.8"	"E"	"DAP"	"26; 30"	"mm"	"2016-05-23"	"Censo00_Area2"
"19660"	"2467"	"Linaceae"	"Roucheria"	"Roucheria"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"0"	"35.8"	"E"	"Altura"	"3"	"m"	"2016-05-23"	"Censo00_Area2"
"19661"	"528"	"Sapotaceae"	""	"Sapotaceae"	"Transecto 1"	"100"	"500"	"Parcela 56"	"10"	"50"	"0"	"0"	"0.6"	"4.4"	"D"	"DAP"	"27"	"mm"	"2016-05-24"	"Censo00_Area2"
"19661"	"528"	"Sapotaceae"	""	"Sapotaceae"	"Transecto 1"	"100"	"500"	"Parcela 56"	"10"	"50"	"0"	"0"	"0.6"	"4.4"	"D"	"Altura"	"2"	"m"	"2016-05-24"	"Censo00_Area2"
"19662"	"923"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.3"	"2.6"	"D"	"DAP"	"26"	"mm"	"2016-05-24"	"Censo00_Area2"
"19662"	"923"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.3"	"2.6"	"D"	"Altura"	"2"	"m"	"2016-05-24"	"Censo00_Area2"
"19663"	"190"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.3"	"14.3"	"D"	"DAP"	"39"	"mm"	"2016-05-24"	"Censo00_Area2"
"19663"	"190"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.3"	"14.3"	"D"	"Altura"	"4"	"m"	"2016-05-24"	"Censo00_Area2"
"19664"	"2017"	"Burseraceae"	"Protium"	"Protium"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.7"	"26.9"	"E"	"DAP"	"27"	"mm"	"2016-05-24"	"Censo00_Area2"
"19664"	"2017"	"Burseraceae"	"Protium"	"Protium"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.7"	"26.9"	"E"	"Altura"	"2"	"m"	"2016-05-24"	"Censo00_Area2"
"19665"	"2342"	"Fabaceae"	"Andira"	"Andira micrantha"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.3"	"30.7"	"E"	"DAP"	"26"	"mm"	"2016-05-24"	"Censo00_Area2"
"19665"	"2342"	"Fabaceae"	"Andira"	"Andira micrantha"	"Transecto 1"	"100"	"500"	"Parcela 58"	"10"	"50"	"0"	"0"	"0.3"	"30.7"	"E"	"Altura"	"2"	"m"	"2016-05-24"	"Censo00_Area2"
"19667"	"781"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 21"	"10"	"50"	"0"	"0"	"0.5"	"41.3"	"E"	"DAP"	"226"	"mm"	"2016-04-18"	"Censo00_Area2"
"19667"	"781"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 2"	"100"	"500"	"Parcela 21"	"10"	"50"	"0"	"0"	"0.5"	"41.3"	"E"	"Altura"	"10"	"m"	"2016-04-18"	"Censo00_Area2"
"19668"	"61"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 2"	"100"	"500"	"Parcela 21"	"10"	"50"	"0"	"0"	"4.5"	"17.3"	"D"	"DAP"	"226"	"mm"	"2016-04-18"	"Censo00_Area2"
"19668"	"61"	"Rubiaceae"	"Pagamea"	"Pagamea"	"Transecto 2"	"100"	"500"	"Parcela 21"	"10"	"50"	"0"	"0"	"4.5"	"17.3"	"D"	"Altura"	"11"	"m"	"2016-04-18"	"Censo00_Area2"
"19669"	"407"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"0"	"15.5"	"E"	"DAP"	"73; 80"	"mm"	"2016-05-23"	"Censo00_Area2"
"19669"	"407"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"0"	"15.5"	"E"	"Altura"	"8"	"m"	"2016-05-23"	"Censo00_Area2"
"19670"	"2049"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"1"	"35.7"	"D"	"DAP"	"212"	"mm"	"2016-04-15"	"Censo00_Area2"
"19670"	"2049"	"Humiriaceae"	"Sacoglottis"	"Sacoglottis"	"Transecto 7"	"100"	"500"	"Parcela 7"	"10"	"50"	"0"	"0"	"1"	"35.7"	"D"	"Altura"	"10"	"m"	"2016-04-15"	"Censo00_Area2"
"19672"	"1183"	"Annonaceae"	""	"Annonaceae"	"Transecto 5"	"100"	"500"	"Parcela 35"	"10"	"50"	"0"	"0"	"3.5"	"40.8"	"D"	"DAP"	"214"	"mm"	"2016-08-05"	"Censo00_Area2"
"19672"	"1183"	"Annonaceae"	""	"Annonaceae"	"Transecto 5"	"100"	"500"	"Parcela 35"	"10"	"50"	"0"	"0"	"3.5"	"40.8"	"D"	"Altura"	"11"	"m"	"2016-08-05"	"Censo00_Area2"
"19673"	"483"	"Icacinaceae"	""	"Icacinaceae"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"0.7"	"23.9"	"E"	"DAP"	"205"	"mm"	"2016-08-05"	"Censo00_Area2"
"19673"	"483"	"Icacinaceae"	""	"Icacinaceae"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"0.7"	"23.9"	"E"	"Altura"	"8"	"m"	"2016-08-05"	"Censo00_Area2"
"19674"	"542"	"Icacinaceae"	"Emmotum"	"Emmotum"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"5"	"28"	"D"	"DAP"	"200"	"mm"	"2016-08-05"	"Censo00_Area2"
"19674"	"542"	"Icacinaceae"	"Emmotum"	"Emmotum"	"Transecto 5"	"100"	"500"	"Parcela 37"	"10"	"50"	"0"	"0"	"5"	"28"	"D"	"Altura"	"12"	"m"	"2016-08-05"	"Censo00_Area2"
"19675"	"754"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"0.4"	"4.2"	"E"	"DAP"	"195"	"mm"	"2016-06-05"	"Censo00_Area2"
"19675"	"754"	"Apocynaceae"	"Tabernaemontana"	"Tabernaemontana"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"0.4"	"4.2"	"E"	"Altura"	"8"	"m"	"2016-06-05"	"Censo00_Area2"
"19676"	"1609"	"Annonaceae"	""	"Annonaceae"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"0.3"	"26.5"	"D"	"DAP"	"277"	"mm"	"2016-06-05"	"Censo00_Area2"
"19676"	"1609"	"Annonaceae"	""	"Annonaceae"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"0.3"	"26.5"	"D"	"Altura"	"23"	"m"	"2016-06-05"	"Censo00_Area2"
"19677"	"1779"	"Annonaceae"	"Xylopia"	"Xylopia"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"5"	"23"	"E"	"DAP"	"272"	"mm"	"2016-06-05"	"Censo00_Area2"
"19677"	"1779"	"Annonaceae"	"Xylopia"	"Xylopia"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"5"	"23"	"E"	"Altura"	"23"	"m"	"2016-06-05"	"Censo00_Area2"
"19678"	"2088"	"Fabaceae"	""	"Fabaceae"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"4"	"18.9"	"D"	"DAP"	"235"	"mm"	"2016-06-05"	"Censo00_Area2"
"19678"	"2088"	"Fabaceae"	""	"Fabaceae"	"Transecto 17"	"100"	"500"	"Parcela 27"	"10"	"50"	"0"	"0"	"4"	"18.9"	"D"	"Altura"	"20"	"m"	"2016-06-05"	"Censo00_Area2"
"19679"	"987"	"Meliaceae"	""	"Meliaceae"	"Transecto 17"	"100"	"500"	"Parcela 26"	"10"	"50"	"0"	"0"	"0.9"	"35.7"	"E"	"DAP"	"249"	"mm"	"2016-07-05"	"Censo00_Area2"
"19679"	"987"	"Meliaceae"	""	"Meliaceae"	"Transecto 17"	"100"	"500"	"Parcela 26"	"10"	"50"	"0"	"0"	"0.9"	"35.7"	"E"	"Altura"	"20"	"m"	"2016-07-05"	"Censo00_Area2"
"19680"	"835"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"0.7"	"8.3"	"D"	"DAP"	"220"	"mm"	"2016-05-20"	"Censo00_Area2"
"19680"	"835"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 5"	"100"	"500"	"Parcela 41"	"10"	"50"	"0"	"0"	"0.7"	"8.3"	"D"	"Altura"	"20"	"m"	"2016-05-20"	"Censo00_Area2"
"19681"	"1687"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 4"	"100"	"500"	"Parcela 45"	"10"	"50"	"0"	"0"	"3"	"19.5"	"D"	"DAP"	"201"	"mm"	"2016-05-21"	"Censo00_Area2"
"19681"	"1687"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 4"	"100"	"500"	"Parcela 45"	"10"	"50"	"0"	"0"	"3"	"19.5"	"D"	"Altura"	"17"	"m"	"2016-05-21"	"Censo00_Area2"
"19682"	"1532"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"0.8"	"36.5"	"D"	"DAP"	"180"	"mm"	"2016-05-22"	"Censo00_Area2"
"19682"	"1532"	"Nyctaginaceae"	""	"Nyctaginaceae"	"Transecto 4"	"100"	"500"	"Parcela 47"	"10"	"50"	"0"	"0"	"0.8"	"36.5"	"D"	"Altura"	"12"	"m"	"2016-05-22"	"Censo00_Area2"
"19683"	"770"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.6"	"36.1"	"D"	"DAP"	"223"	"mm"	"2016-05-23"	"Censo00_Area2"
"19683"	"770"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Transecto 4"	"100"	"500"	"Parcela 50"	"10"	"50"	"0"	"0"	"0.6"	"36.1"	"D"	"Altura"	"15"	"m"	"2016-05-23"	"Censo00_Area2"
"19684"	"1460"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"5"	"35.5"	"D"	"DAP"	"201"	"mm"	"2016-05-23"	"Censo00_Area2"
"19684"	"1460"	"Myrsinaceae"	"Cybianthus"	"Cybianthus"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"5"	"35.5"	"D"	"Altura"	"12"	"m"	"2016-05-23"	"Censo00_Area2"
"19685"	"1639"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"3"	"35.9"	"E"	"DAP"	"212"	"mm"	"2016-05-23"	"Censo00_Area2"
"19685"	"1639"	"Clusiaceae"	""	"Clusiaceae"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"3"	"35.9"	"E"	"Altura"	"12"	"m"	"2016-05-23"	"Censo00_Area2"
"19686"	"2423"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"4"	"31.6"	"D"	"DAP"	"202"	"mm"	"2016-05-23"	"Censo00_Area2"
"19686"	"2423"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"4"	"31.6"	"D"	"Altura"	"12"	"m"	"2016-05-23"	"Censo00_Area2"
"19687"	"2473"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"5"	"11.8"	"D"	"DAP"	"220"	"mm"	"2016-05-23"	"Censo00_Area2"
"19687"	"2473"	"Euphroniaceae"	"Euphronia"	"Euphronia hirtelloides"	"Transecto 4"	"100"	"500"	"Parcela 52"	"10"	"50"	"0"	"0"	"5"	"11.8"	"D"	"Altura"	"14"	"m"	"2016-05-23"	"Censo00_Area2"
"19688"	"2584"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"5"	"17.5"	"D"	"DAP"	"207"	"mm"	"2016-05-23"	"Censo00_Area2"
"19688"	"2584"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 4"	"100"	"500"	"Parcela 55"	"10"	"50"	"0"	"0"	"5"	"17.5"	"D"	"Altura"	"8"	"m"	"2016-05-23"	"Censo00_Area2"
"19689"	"2318"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 1"	"100"	"500"	"Parcela 57"	"10"	"50"	"0"	"0"	"0"	"0.6"	"E"	"DAP"	"209"	"mm"	"2016-05-24"	"Censo00_Area2"
"19689"	"2318"	"Chrysobalanaceae"	"Licania"	"Licania"	"Transecto 1"	"100"	"500"	"Parcela 57"	"10"	"50"	"0"	"0"	"0"	"0.6"	"E"	"Altura"	"12"	"m"	"2016-05-24"	"Censo00_Area2"
"19690"	"1709"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 1"	"100"	"500"	"Parcela 57"	"10"	"50"	"0"	"0"	"3.5"	"46"	"D"	"DAP"	"207"	"mm"	"2016-05-24"	"Censo00_Area2"
"19690"	"1709"	"Fabaceae"	"Macrolobium"	"Macrolobium"	"Transecto 1"	"100"	"500"	"Parcela 57"	"10"	"50"	"0"	"0"	"3.5"	"46"	"D"	"Altura"	"12"	"m"	"2016-05-24"	"Censo00_Area2"
"19691"	"1673"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 17"	"100"	"500"	"Parcela 32"	"10"	"50"	"0"	"0"	"0.5"	"35.9"	"E"	"DAP"	"51"	"mm"	"2016-06-05"	"Censo00_Area2"
"19691"	"1673"	"Arecaceae"	"Euterpe"	"Euterpe catinga"	"Transecto 17"	"100"	"500"	"Parcela 32"	"10"	"50"	"0"	"0"	"0.5"	"35.9"	"E"	"Altura"	"5"	"m"	"2016-06-05"	"Censo00_Area2"
"19692"	"1892"	"Fabaceae"	""	"Fabaceae"	"Transecto 17"	"100"	"500"	"Parcela 24"	"10"	"50"	"0"	"0"	"0.5"	"44.5"	"D"	"DAP"	"158"	"mm"	"2016-07-05"	"Censo00_Area2"
"19692"	"1892"	"Fabaceae"	""	"Fabaceae"	"Transecto 17"	"100"	"500"	"Parcela 24"	"10"	"50"	"0"	"0"	"0.5"	"44.5"	"D"	"Altura"	"13"	"m"	"2016-07-05"	"Censo00_Area2"
"19693"	"114"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 17"	"100"	"500"	"Parcela 23"	"10"	"50"	"0"	"0"	"0.3"	"37.7"	"D"	"DAP"	"164"	"mm"	"2016-07-05"	"Censo00_Area2"
"19693"	"114"	"Myrtaceae"	""	"Myrtaceae"	"Transecto 17"	"100"	"500"	"Parcela 23"	"10"	"50"	"0"	"0"	"0.3"	"37.7"	"D"	"Altura"	"15"	"m"	"2016-07-05"	"Censo00_Area2"
"19694"	"374"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"0.8"	"1"	"E"	"DAP"	"30"	"mm"	"2016-07-05"	"Censo00_Area2"
"19694"	"374"	"Euphorbiaceae"	"Hevea"	"Hevea"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"0.8"	"1"	"E"	"Altura"	"5"	"m"	"2016-07-05"	"Censo00_Area2"
"19695"	"921"	"Rubiaceae"	""	"Rubiaceae"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"0.3"	"2.5"	"D"	"DAP"	"31"	"mm"	"2016-07-05"	"Censo00_Area2"
"19695"	"921"	"Rubiaceae"	""	"Rubiaceae"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"0.3"	"2.5"	"D"	"Altura"	"5"	"m"	"2016-07-05"	"Censo00_Area2"
"19696"	"1881"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"0.7"	"12.5"	"D"	"DAP"	"27"	"mm"	"2016-07-05"	"Censo00_Area2"
"19696"	"1881"	"Chrysobalanaceae"	""	"Chrysobalanaceae"	"Transecto 17"	"100"	"500"	"Parcela 25"	"10"	"50"	"0"	"0"	"0.7"	"12.5"	"D"	"Altura"	"3"	"m"	"2016-07-05"	"Censo00_Area2"
"19697"	"1277"	"Fabaceae"	"Aldina"	"Aldina heterophylla"	"Transecto 7"	"100"	"500"	"Parcela 5"	"10"	"50"	"0"	"0"	"5"	"38.2"	"D"	"DAP"	"210"	"mm"	"2016-04-15"	"Censo00_Area2"
